id,target
262649,8.164404
262650,8.306793
262651,8.337316
262654,8.082708
262657,8.054453
262658,7.5431595
262659,8.385333
262661,8.297775
262670,8.232939
262673,8.3183565
262675,8.470688
262676,8.394776
262678,8.414373
262679,7.7915535
262683,8.346479
262684,7.9698668
262688,7.9650664
262692,7.792025
262694,8.067822
262696,8.112053
262698,8.005476
262701,8.125383
262703,8.322672
262706,8.165525
262708,8.404446
262710,8.140895
262711,8.691103
262713,8.55722
262715,8.406764
262717,8.3607855
262718,7.9327574
262724,8.369432
262727,7.948036
262729,8.1688385
262732,8.526934
262734,8.190627
262738,8.261195
262740,8.591107
262743,8.229099
262744,8.54854
262754,8.163503
262755,7.924713
262756,8.492347
262757,8.354092
262758,7.818785
262765,8.119997
262767,8.190108
262769,8.110737
262770,8.4335
262777,8.285953
262778,7.890676
262779,8.180747
262782,8.033549
262783,8.099997
262784,8.372695
262789,8.2025585
262795,8.148275
262796,7.776213
262797,8.420923
262799,8.389839
262800,8.504867
262801,8.075848
262808,8.132886
262812,8.416569
262813,8.394118
262814,8.611924
262816,8.042753
262817,7.974359
262820,8.231219
262823,8.07461
262825,8.484717
262829,8.13069
262836,8.221491
262839,8.35076
262842,8.440886
262846,8.239137
262851,8.179031
262854,8.244914
262857,8.114354
262861,8.030718
262862,8.580238
262864,8.224098
262865,8.07724
262868,8.0813875
262869,8.23855
262873,8.12259
262875,8.231684
262876,8.460161
262879,8.411192
262886,8.265428
262888,8.504899
262890,8.251875
262891,7.8272643
262898,7.799568
262900,7.983812
262901,8.575674
262904,7.987335
262906,8.287942
262907,8.290042
262909,8.17687
262912,8.254653
262914,8.205033
262915,8.038138
262916,8.141938
262921,8.563161
262925,8.254642
262928,8.025547
262929,8.303476
262931,8.3133335
262932,8.380822
262934,8.250925
262939,8.382187
262945,8.360438
262947,8.217292
262948,8.356213
262957,8.190189
262958,8.119622
262960,8.070822
262962,8.072668
262965,8.544987
262966,8.110531
262968,8.688999
262971,8.261406
262975,8.132685
262976,8.107877
262978,8.248865
262979,8.245415
262980,8.182786
262982,8.295168
262987,8.464661
262988,8.014879
262989,8.236836
262993,8.13093
262996,8.331732
262997,8.255293
263000,8.213722
263001,7.9502273
263007,8.346728
263011,8.389704
263015,8.42941
263016,8.265594
263017,8.061368
263018,8.349442
263019,7.8190928
263020,8.404346
263021,8.297638
263022,8.2958555
263026,7.9029565
263030,8.282715
263031,8.286311
263032,8.056209
263035,8.198362
263036,8.377316
263038,8.299045
263040,8.3300905
263041,8.232419
263044,8.363425
263045,8.073999
263047,8.339083
263048,8.494896
263049,8.048374
263050,8.0655575
263051,8.262123
263052,8.277777
263058,8.248253
263059,8.329506
263062,8.181986
263065,7.753962
263067,8.172057
263068,8.328069
263071,7.516881
263074,8.370089
263075,8.281525
263076,7.9557405
263078,7.7060633
263080,8.190576
263086,8.131022
263088,8.01357
263091,8.096589
263092,8.052389
263094,8.077982
263099,8.342378
263104,8.604012
263105,8.178201
263109,8.234552
263110,8.104894
263115,8.330637
263119,8.287518
263121,8.306553
263122,8.412697
263128,8.384397
263130,8.392084
263131,8.331099
263134,8.248841
263136,8.303581
263139,7.955198
263140,8.360776
263141,8.016604
263145,8.064173
263146,8.162457
263149,8.400866
263154,8.254805
263159,8.317919
263160,7.868315
263161,8.279406
263163,8.307528
263168,8.416039
263169,8.118837
263171,8.102688
263172,8.324912
263179,7.829239
263180,8.301319
263182,8.239102
263184,8.323426
263185,8.300292
263186,8.171568
263190,8.066893
263191,7.991025
263193,8.116323
263195,8.371078
263196,8.128979
263207,8.260838
263212,8.168161
263215,8.250125
263216,8.426171
263219,8.179111
263220,8.0374975
263223,8.423292
263224,7.9742265
263225,8.27341
263227,8.05715
263228,8.047336
263229,8.47521
263233,8.161998
263238,8.38002
263243,8.59874
263244,8.105669
263245,8.5254
263247,8.373409
263249,8.254854
263251,8.35569
263253,8.184767
263256,8.119726
263257,8.489551
263259,8.08929
263260,7.9317446
263262,8.124956
263263,8.592759
263264,8.271334
263266,8.414458
263267,8.5373125
263268,8.0531435
263269,8.262187
263272,8.389794
263274,8.502194
263275,8.570547
263278,8.186046
263280,8.1161585
263291,8.060666
263292,8.442706
263293,8.475681
263295,8.427915
263302,8.2703
263304,7.913264
263306,8.304742
263308,8.089538
263309,8.4417925
263310,8.041318
263311,8.147729
263312,8.417299
263313,8.145541
263314,8.067785
263316,8.375178
263318,8.181048
263319,8.174503
263322,8.100331
263325,8.292894
263326,8.332028
263327,7.940955
263328,8.292593
263333,8.256736
263337,8.181875
263338,8.080684
263339,8.30738
263341,8.016501
263342,8.327268
263343,8.367671
263344,8.118099
263345,8.353635
263346,7.535155
263347,8.689749
263350,8.53734
263354,7.8376403
263357,8.5771885
263359,7.967476
263363,7.7324667
263364,7.6343374
263371,8.409454
263372,8.20474
263373,8.75297
263378,8.570302
263379,8.322725
263380,7.763405
263382,8.282522
263383,8.3483305
263386,8.301115
263387,7.962259
263392,8.515062
263394,8.28183
263397,8.228923
263399,8.343502
263400,8.483389
263401,8.197581
263403,7.818339
263404,8.262632
263406,8.097601
263411,8.471535
263413,7.976696
263414,8.125094
263417,8.31633
263418,8.091322
263419,7.9474716
263421,8.034461
263424,8.219727
263425,8.369469
263428,8.046158
263432,7.8652067
263433,7.7202463
263435,8.042192
263437,8.413128
263443,8.221592
263446,7.9765663
263447,8.085118
263450,8.556059
263452,8.245913
263454,8.439221
263456,8.450917
263459,8.333242
263460,8.210588
263461,8.112139
263467,8.223045
263470,8.229095
263474,8.043193
263476,7.969621
263486,8.263472
263489,8.146334
263493,8.073558
263494,8.502939
263495,7.770383
263497,7.6597266
263498,8.279473
263501,8.075541
263504,8.432979
263514,8.332375
263517,8.107127
263520,8.448728
263522,8.127513
263523,8.381083
263524,8.555648
263525,8.243796
263529,8.309606
263530,8.428544
263532,8.428286
263535,8.225172
263540,8.138595
263541,8.279038
263542,8.225964
263544,7.9650393
263545,8.317284
263546,8.389545
263547,8.465288
263548,8.338826
263550,8.157293
263552,8.299823
263555,8.159597
263556,7.9840484
263558,7.992705
263560,7.855438
263561,8.128847
263562,8.586962
263565,8.2096405
263566,8.290315
263567,8.268099
263568,8.402884
263569,7.8739686
263570,8.1338005
263573,8.164414
263576,8.156332
263584,8.207349
263585,8.421064
263587,8.309122
263588,8.016786
263591,8.449026
263592,7.9847007
263594,8.054901
263598,8.527693
263599,8.488928
263607,8.401763
263608,8.079676
263609,8.120855
263613,8.497813
263615,8.236543
263616,7.719053
263617,8.312149
263618,8.428974
263620,8.03465
263624,8.20015
263632,8.32578
263634,8.308446
263635,8.045103
263636,7.9562616
263641,8.306444
263644,8.080005
263645,8.143259
263647,7.9302077
263648,8.446257
263653,7.945945
263655,8.253726
263657,8.385644
263658,8.126285
263659,8.160425
263661,8.282688
263662,7.915039
263663,8.260349
263665,8.027595
263670,8.269463
263671,8.396479
263672,8.277609
263675,8.131566
263680,8.367289
263687,8.083162
263689,8.532738
263696,8.122158
263701,8.17673
263702,8.224537
263705,8.060822
263706,8.057208
263707,7.8463655
263709,8.278241
263710,8.269209
263711,8.295326
263716,8.364769
263718,8.301204
263719,8.455712
263723,8.663394
263724,8.0694475
263733,8.323332
263737,8.361642
263738,8.149224
263740,8.622648
263742,7.815432
263746,8.042384
263749,8.152946
263755,8.053098
263756,7.6828814
263757,8.20516
263763,8.218299
263769,8.270859
263772,7.9068727
263773,8.108258
263776,8.33506
263777,8.071765
263778,8.17975
263780,8.33623
263781,8.46882
263784,8.116933
263786,7.978633
263788,8.251528
263789,8.194046
263790,8.3276
263792,8.074991
263793,8.213324
263801,7.972178
263804,8.287563
263805,8.085524
263811,7.936653
263814,8.157405
263819,8.31785
263822,8.095996
263831,8.404411
263832,8.188154
263833,8.537096
263834,8.530043
263838,7.961282
263841,8.319979
263843,8.161959
263844,8.330256
263845,8.711725
263846,8.14451
263851,8.224867
263855,8.023107
263856,8.254698
263862,7.836592
263863,8.364011
263870,8.336972
263872,8.131412
263880,8.320451
263881,8.26372
263882,8.41147
263883,8.2960415
263884,8.463934
263887,8.094251
263888,8.5843935
263889,8.115578
263890,8.137827
263893,8.431783
263900,8.121225
263905,8.275963
263907,8.4203415
263908,8.0266075
263909,8.017967
263911,8.359212
263916,8.047609
263917,8.224672
263921,8.165865
263922,8.2473755
263925,8.140658
263927,8.209625
263929,8.308571
263930,8.0332
263933,8.344255
263935,8.435924
263936,8.348552
263937,8.129847
263938,8.709218
263939,8.42698
263942,8.175626
263943,8.36698
263944,8.164696
263946,8.159099
263950,8.444662
263951,8.290201
263961,8.511568
263962,8.367378
263970,8.623833
263974,7.8655996
263975,8.034211
263977,8.099129
263978,7.7145185
263980,8.261411
263986,7.8865547
263993,7.937192
263994,8.087084
263997,8.208036
263998,8.406894
263999,8.130171
264000,8.453178
264001,8.147446
264005,8.162681
264006,8.143137
264008,8.176059
264009,8.281694
264013,8.283153
264017,8.101385
264018,8.429471
264021,8.051559
264024,7.984465
264025,8.182755
264026,8.224618
264027,8.116112
264028,8.130598
264031,8.248306
264032,8.27845
264035,7.985325
264037,8.441774
264039,8.451643
264043,8.128756
264045,8.136638
264046,8.367366
264047,8.370658
264048,8.164507
264049,8.119438
264060,8.271898
264063,7.8616576
264066,8.356718
264069,8.335421
264074,8.400827
264075,8.447226
264077,8.23291
264079,8.254388
264080,8.495512
264081,8.117869
264082,8.175586
264083,8.442879
264084,8.237819
264088,8.273283
264089,8.052778
264092,8.242328
264093,8.161547
264099,8.243456
264103,8.30993
264108,8.015364
264110,8.29817
264113,8.336042
264116,8.274906
264124,8.040005
264126,8.431084
264127,7.917197
264129,8.346744
264130,8.356216
264132,8.404668
264142,8.08983
264145,8.030169
264146,8.023878
264148,8.194161
264150,8.326352
264154,8.407747
264156,8.263461
264157,8.141836
264158,8.320225
264160,8.058556
264161,8.189665
264163,8.270812
264166,7.928855
264167,8.283694
264168,8.125761
264170,8.002608
264176,8.472911
264178,7.891244
264183,8.296011
264185,8.273862
264186,8.461336
264187,8.436526
264188,8.4147625
264189,8.499828
264194,8.181699
264198,8.267227
264199,7.7635627
264201,8.3615055
264202,8.420432
264203,7.5310607
264206,8.142829
264209,8.348455
264212,8.419067
264213,7.925006
264214,8.4197
264215,8.249377
264217,8.447912
264220,8.289061
264221,7.863328
264224,8.345926
264226,8.259535
264227,8.015118
264229,8.128141
264231,8.129618
264240,8.53811
264244,8.331846
264247,8.600413
264248,8.419981
264251,8.379805
264253,8.447327
264254,8.528585
264255,7.97098
264256,8.081437
264261,8.042097
264262,8.539897
264263,8.453428
264265,8.007625
264266,7.952315
264267,8.287369
264268,8.366598
264269,8.42573
264271,8.284488
264272,8.516115
264274,8.453934
264275,8.324262
264278,8.017674
264280,8.487829
264282,8.06241
264283,8.310324
264284,8.630282
264286,8.677229
264289,8.084495
264291,8.013667
264292,7.814972
264297,8.589821
264298,8.498551
264299,8.395424
264300,8.0760765
264303,8.355168
264307,8.326689
264310,8.398809
264315,8.162764
264319,8.520822
264324,8.329492
264325,8.29703
264326,8.341017
264327,8.179444
264331,8.222753
264333,8.269238
264344,8.028603
264347,8.011111
264349,8.435446
264356,8.046535
264357,7.7626085
264360,8.370145
264366,8.299026
264368,7.698838
264371,7.8636436
264375,8.295185
264377,8.328157
264378,7.7276497
264384,8.155863
264386,8.403926
264387,8.405223
264390,8.349733
264392,8.188532
264394,8.352911
264399,8.136572
264400,8.109781
264401,8.459208
264404,7.985423
264407,7.824434
264409,8.067675
264412,7.985408
264415,8.260176
264416,8.311195
264419,8.188427
264420,7.8509865
264422,8.465644
264423,8.237434
264426,8.277312
264427,8.116762
264428,8.320744
264429,8.270106
264430,8.123211
264434,8.332998
264437,8.3745775
264440,8.19325
264442,8.498082
264443,8.460277
264444,8.496414
264448,8.448185
264450,8.226715
264452,8.243611
264456,7.8853006
264459,8.499237
264466,8.332747
264467,8.495335
264470,8.078253
264473,8.260845
264476,8.183047
264480,7.7664766
264481,8.102728
264482,8.453751
264484,7.76328
264485,8.30961
264486,8.4155035
264488,8.180113
264490,8.002009
264493,8.119605
264494,8.577861
264496,8.258504
264498,8.04902
264501,8.084051
264506,8.533265
264511,8.358281
264516,8.323387
264525,7.8631682
264533,8.150633
264537,8.289483
264539,8.078535
264542,8.141347
264543,8.062316
264549,8.120117
264551,7.9851904
264552,8.330572
264554,7.9562163
264557,8.306747
264558,8.02159
264559,8.754237
264562,8.174796
264564,8.224217
264565,8.309925
264566,8.400391
264567,8.0149555
264569,8.21599
264570,8.552603
264575,8.207995
264579,8.025251
264581,8.185453
264582,8.443071
264583,8.443391
264586,8.841394
264594,8.016832
264595,8.013685
264597,8.38836
264603,8.360709
264605,8.1337385
264608,7.7880545
264609,8.524154
264612,8.031222
264613,7.8347044
264616,8.468771
264619,8.263356
264626,8.138158
264627,8.361382
264630,8.169586
264632,8.399007
264633,8.608635
264636,8.0300045
264638,8.334498
264642,8.664522
264643,8.419768
264647,7.8102646
264649,8.162827
264651,8.2862835
264653,8.1820965
264659,7.969823
264665,8.119442
264666,8.333202
264669,8.283422
264673,8.276052
264674,8.466955
264675,8.101339
264679,8.439817
264681,8.315916
264682,8.157616
264685,8.311498
264687,8.158981
264688,8.273231
264692,8.107144
264693,8.461737
264698,8.063173
264700,7.9666076
264702,8.541403
264703,8.412456
264704,8.551973
264705,8.5028
264714,8.387156
264715,8.37751
264716,8.26679
264719,8.392934
264721,8.315673
264723,8.33301
264724,8.328954
264725,8.459781
264726,7.970413
264728,8.2189045
264730,8.251688
264732,8.384804
264735,8.395193
264736,8.372614
264744,8.098627
264746,8.073482
264747,8.114949
264748,8.766127
264749,8.096826
264750,8.327273
264754,7.9889846
264755,8.10937
264759,7.8605003
264761,7.9831185
264766,8.192075
264777,8.377758
264778,8.497001
264781,8.527385
264785,8.422406
264787,8.385193
264789,8.111026
264790,8.3086605
264795,8.138511
264803,8.41209
264804,8.243381
264805,8.593161
264809,8.158795
264810,8.340155
264811,8.331649
264812,7.881055
264816,8.179888
264817,7.9314065
264818,8.493571
264820,8.458593
264821,8.13028
264822,8.075017
264826,7.810733
264828,8.043845
264833,8.663907
264835,8.299148
264836,8.101721
264838,8.308679
264839,8.255223
264840,8.363276
264847,8.067592
264848,8.532045
264853,8.926914
264855,8.250011
264858,8.219992
264866,8.113034
264869,8.040499
264871,8.125537
264872,8.00719
264877,8.383913
264879,8.422133
264883,8.505925
264887,8.451182
264889,8.389015
264890,8.7131195
264892,8.30878
264893,8.242926
264895,8.142706
264897,8.029103
264899,8.426892
264902,8.286288
264903,8.178418
264906,7.9326057
264912,8.340086
264914,8.36044
264915,8.568922
264917,8.16804
264918,7.9008265
264922,8.439688
264926,8.273716
264930,7.574542
264932,8.117031
264934,8.067562
264936,8.208445
264937,7.9160438
264943,8.530653
264946,7.964259
264950,8.088145
264952,8.334865
264953,8.543069
264964,8.181551
264965,7.8844957
264968,7.8205767
264971,8.265198
264973,8.271288
264974,8.243726
264975,8.245305
264977,8.275524
264978,8.311905
264979,8.153929
264982,8.526905
264984,8.291559
264985,8.675678
264988,8.34586
264990,8.239529
264991,8.266521
264994,7.808647
264996,8.43944
264998,8.221714
264999,8.138973
265003,8.167907
265009,8.230459
265012,8.248922
265014,8.359799
265020,8.251081
265022,7.452741
265026,8.136833
265028,8.388872
265029,8.270826
265031,8.289408
265036,8.307398
265037,8.134632
265038,8.4065275
265039,8.291704
265040,8.242319
265042,8.147894
265045,8.147123
265046,7.982843
265048,8.432212
265049,8.226088
265051,8.442693
265054,8.345453
265055,8.359793
265058,8.33089
265060,8.092531
265063,8.0092745
265065,8.322162
265067,8.327825
265068,8.303496
265069,8.105014
265073,8.594014
265075,8.298517
265076,8.245023
265081,8.43557
265085,8.419005
265088,8.212853
265089,8.25348
265092,8.633104
265099,8.146807
265100,8.227913
265103,8.177496
265104,8.239776
265108,7.940751
265109,8.273099
265113,8.129839
265116,8.263737
265125,8.192522
265126,8.048646
265128,8.336241
265129,8.3973255
265132,8.419405
265133,8.176398
265142,7.9784636
265146,7.962813
265149,8.048938
265150,8.424601
265151,8.253496
265162,8.301822
265166,8.320124
265169,8.42985
265173,8.660505
265175,8.335494
265176,8.250638
265178,8.035675
265180,8.1767
265181,8.250126
265184,8.188169
265185,8.56312
265186,7.5770063
265189,8.079155
265192,8.1368475
265197,8.390522
265198,8.220705
265199,8.554367
265200,8.172615
265201,8.361611
265204,8.525424
265205,7.945057
265206,8.476401
265208,8.468568
265211,8.0378065
265212,8.175093
265213,8.373564
265216,8.123149
265220,8.1687975
265221,8.218946
265223,7.9901934
265226,8.142533
265230,8.410575
265231,8.194051
265235,7.82516
265238,8.220118
265241,8.43924
265242,8.31763
265245,8.167602
265247,8.443027
265251,8.4138975
265253,8.322788
265259,8.349943
265260,8.318237
265262,8.3715105
265264,8.579718
265266,8.327752
265269,8.2382145
265273,8.505513
265277,8.628939
265280,8.210787
265285,8.117853
265294,8.315924
265296,8.084639
265304,7.891738
265307,8.611606
265314,8.279279
265316,8.28226
265318,8.584897
265321,8.194654
265324,8.4370165
265326,8.382551
265327,8.481862
265336,8.448114
265338,8.1859455
265341,8.256702
265354,8.543062
265356,8.268691
265362,8.029324
265363,8.343866
265364,7.952835
265367,8.100801
265371,8.391166
265373,8.274401
265375,8.087241
265376,8.372356
265378,8.284346
265380,8.506201
265388,8.202613
265390,8.322429
265392,8.264763
265393,8.165243
265396,7.9596205
265398,8.19159
265399,8.544596
265403,8.432482
265404,8.350154
265407,7.9701576
265413,7.923398
265414,8.025249
265416,8.111467
265421,7.9938293
265424,8.290964
265426,8.037409
265428,8.321519
265433,7.998998
265434,8.135375
265436,7.984385
265441,8.444761
265442,8.38872
265443,8.3884735
265448,8.317648
265450,8.071585
265453,8.068407
265454,8.606431
265456,8.429809
265457,8.246081
265458,8.523599
265460,8.3199215
265461,8.15167
265463,8.142298
265464,8.742922
265466,8.2977295
265467,8.320726
265469,8.110072
265471,8.365369
265474,8.070759
265475,8.257097
265476,8.147036
265479,8.477839
265484,8.256844
265487,8.192027
265491,8.096556
265495,8.616843
265497,8.2044935
265498,8.253889
265499,8.161894
265501,7.9076295
265503,8.384999
265507,8.1196165
265511,8.290469
265513,8.300713
265514,8.34034
265517,8.418442
265519,8.151884
265522,8.359179
265524,8.357061
265526,8.51985
265527,8.839756
265530,8.343767
265533,8.242804
265534,8.20514
265540,8.336283
265543,7.955335
265544,8.354401
265545,8.319693
265548,8.032717
265549,8.0299635
265551,8.256686
265554,8.25934
265557,7.8629785
265562,8.491115
265564,8.226175
265566,8.384333
265567,8.539469
265569,8.561915
265573,8.305759
265575,8.505461
265581,8.291132
265582,8.11578
265587,8.1701145
265590,7.9246964
265592,8.267558
265594,8.152291
265596,8.397974
265600,8.18647
265605,8.309248
265611,8.327322
265612,8.50952
265614,8.127065
265615,8.44422
265616,8.19898
265618,8.105062
265619,8.275742
265620,8.164243
265623,8.122496
265628,8.225328
265629,8.30858
265632,8.433122
265633,8.022741
265634,8.257345
265638,8.217528
265639,7.959039
265644,8.216339
265645,8.247017
265646,8.211897
265651,8.423772
265652,8.378969
265654,8.178137
265656,8.217444
265660,8.475845
265662,8.352957
265663,8.490834
265665,8.055572
265666,8.284414
265667,8.277861
265668,7.9882646
265670,8.341905
265671,7.958738
265672,8.098027
265675,8.313326
265676,8.251494
265678,8.146026
265680,8.33378
265686,8.0611105
265688,8.156037
265690,8.220827
265692,7.977346
265695,8.002111
265698,8.482599
265699,8.030769
265700,8.308432
265701,8.38934
265705,8.234533
265708,8.098051
265709,8.308482
265713,8.176764
265719,8.232264
265720,8.317076
265723,7.8603835
265724,8.152061
265731,8.1151705
265732,8.237869
265733,8.209443
265737,8.168875
265739,8.178807
265745,8.3282385
265746,8.384685
265747,8.484302
265751,8.247414
265755,8.358276
265757,8.227582
265759,8.343874
265762,7.7827516
265764,8.5125065
265765,8.427769
265766,8.062126
265768,8.216391
265769,8.232782
265770,8.174691
265773,8.105682
265775,8.445498
265777,8.5405
265778,8.362137
265780,8.408575
265783,8.229868
265785,8.123869
265786,7.974242
265788,8.421228
265790,8.419284
265791,8.484321
265797,8.125108
265798,8.573617
265800,8.274687
265812,8.045019
265815,8.601001
265816,8.475349
265820,8.233301
265822,8.432905
265823,8.077525
265824,8.181605
265827,8.523142
265829,8.396372
265830,8.352735
265833,8.471897
265834,8.363562
265836,8.5036745
265839,8.1973095
265846,8.450552
265848,7.9453077
265850,8.534852
265852,7.971015
265854,8.241458
265860,8.208331
265861,8.137311
265877,8.233058
265878,8.130777
265880,8.156134
265881,8.361851
265882,8.393415
265885,8.382633
265886,8.425962
265887,8.41198
265898,8.1112995
265899,8.537099
265900,7.7635727
265901,7.905585
265903,8.172771
265905,8.2254925
265906,8.374129
265910,8.1109085
265912,8.263186
265913,8.101374
265914,7.939377
265915,8.313295
265920,8.001749
265922,8.035742
265923,8.219107
265925,8.681457
265929,8.350468
265931,7.9935355
265932,8.011344
265934,8.363912
265936,8.272264
265937,8.311489
265938,8.150929
265942,8.211293
265945,8.577572
265947,8.463215
265950,8.21545
265956,8.57861
265958,8.567319
265961,8.510977
265962,8.165123
265966,8.340047
265968,8.414018
265969,8.3365555
265972,8.267197
265975,8.139722
265976,8.139948
265977,8.20109
265978,8.185056
265981,8.042989
265982,8.164744
265987,8.402252
265988,8.359528
265989,8.182628
265990,8.396727
265993,8.300418
265994,8.187096
265995,8.398534
265996,8.264742
265998,8.383055
265999,8.403147
266002,7.733182
266006,8.498624
266007,8.1886635
266008,8.43441
266009,8.429484
266010,8.40103
266012,8.253229
266013,8.314197
266014,8.346499
266016,8.202726
266017,8.111654
266018,8.055875
266019,8.318667
266021,8.003847
266022,8.049957
266023,8.320157
266026,8.337133
266029,8.516268
266031,7.9573565
266033,8.123526
266034,8.228251
266035,8.156567
266037,8.171877
266039,7.8865356
266043,8.292188
266049,8.385229
266051,8.201182
266053,8.361364
266063,8.144921
266066,7.9621496
266068,8.351245
266070,8.226456
266071,8.2418
266072,8.273669
266078,8.30117
266081,8.185258
266084,8.281079
266089,8.442184
266092,8.216072
266094,8.35866
266101,8.14918
266102,8.155578
266106,8.41736
266108,8.27886
266110,8.390795
266111,8.345839
266112,8.290889
266115,8.228213
266117,8.089113
266119,8.202166
266126,8.07092
266127,8.073072
266130,8.676198
266132,8.212232
266139,8.210829
266141,8.195725
266144,8.121086
266147,8.279932
266153,8.18985
266155,8.159595
266156,8.080279
266158,8.165487
266161,8.544772
266171,8.163134
266172,8.141092
266173,8.410616
266176,8.471423
266179,8.164787
266180,8.45842
266185,8.220397
266186,8.112413
266191,8.227501
266193,8.233939
266194,8.240506
266196,8.118305
266200,8.424906
266202,7.929242
266204,8.032545
266205,8.271328
266209,8.151976
266210,8.222078
266214,8.480812
266215,8.504778
266218,8.188025
266219,8.22651
266221,8.358014
266222,8.088582
266225,8.548273
266226,8.2638035
266227,8.349199
266228,8.102864
266229,8.326742
266231,8.478086
266233,8.2915
266234,8.171953
266238,8.37889
266239,8.427867
266244,8.350777
266247,7.9916887
266248,8.5159855
266249,8.336294
266253,8.335095
266258,8.475255
266261,8.393274
266263,8.106473
266264,8.179436
266266,8.065138
266269,8.511217
266270,8.487867
266272,8.387808
266273,8.088595
266277,8.335823
266282,8.570185
266288,8.458422
266295,8.3647585
266299,8.433514
266302,8.403026
266303,8.256149
266304,8.199248
266305,7.972232
266307,7.9544387
266309,8.411264
266311,8.720779
266312,7.803369
266314,8.21179
266317,8.114687
266319,8.270311
266321,8.346319
266329,8.253726
266330,8.32786
266334,8.30306
266335,8.331281
266342,8.615133
266343,8.079733
266344,7.8211036
266347,8.350267
266348,7.9377875
266349,8.180117
266354,8.36494
266355,8.430978
266357,8.151394
266358,7.801448
266359,8.336817
266361,8.4607315
266364,8.273814
266368,8.13969
266369,8.799852
266370,7.959254
266371,8.126462
266375,7.9409347
266376,8.249314
266379,7.9040313
266386,8.18013
266387,8.414648
266394,8.427073
266395,8.156969
266396,8.104802
266399,8.229624
266402,8.573296
266403,8.049076
266405,8.330001
266408,7.924942
266412,8.447706
266413,8.017581
266419,8.136564
266421,8.285041
266424,8.092323
266425,8.355188
266432,8.171811
266441,8.519342
266442,8.205553
266444,8.341522
266445,8.303009
266447,8.1882
266448,8.544165
266449,8.278903
266450,8.365295
266454,7.7694016
266459,8.216291
266460,8.434789
266466,8.302322
266471,8.271532
266472,8.040051
266474,8.382847
266480,8.0176
266481,8.388025
266485,8.359153
266487,8.082363
266490,8.556461
266494,7.6296263
266495,8.33655
266496,8.003398
266501,8.409035
266502,8.19235
266505,8.27503
266506,8.5218
266509,8.217325
266511,8.46669
266515,7.9889
266518,7.91043
266521,8.273081
266522,7.8788743
266523,8.330652
266525,8.2293215
266526,8.527851
266527,8.075529
266530,7.8113184
266532,8.290781
266533,7.7360206
266536,8.262383
266539,8.39359
266542,8.165258
266544,8.11794
266545,8.509318
266548,8.253901
266549,8.38216
266550,8.574775
266552,7.9784675
266553,8.329565
266555,8.275256
266558,8.344288
266559,8.274927
266561,8.395351
266562,7.986159
266563,8.110179
266565,8.194601
266566,8.391584
266567,7.9072037
266568,7.6878176
266569,8.029152
266570,8.444502
266571,8.114268
266575,8.391658
266576,8.564583
266579,8.076371
266580,8.439284
266581,8.241728
266582,8.427658
266583,8.21129
266586,7.9016724
266587,8.51734
266588,8.192497
266589,8.60402
266591,8.154231
266595,8.3222275
266598,8.178041
266601,8.556117
266602,8.387456
266605,8.365274
266608,7.884327
266609,8.194731
266613,8.010973
266615,8.463225
266616,7.840358
266619,8.061978
266620,8.65125
266623,7.9475236
266626,8.621683
266632,8.5657625
266633,8.58349
266634,8.040667
266636,8.465167
266639,7.9711466
266641,8.250445
266643,8.451658
266648,8.153613
266651,8.124161
266653,8.24457
266654,8.016783
266655,8.132807
266656,8.24565
266657,8.557923
266659,7.949847
266661,8.080774
266664,8.360476
266668,8.087844
266671,8.390871
266674,8.032595
266675,8.40281
266676,7.9968505
266678,8.167278
266679,8.133705
266682,8.137329
266684,8.386612
266686,8.025549
266687,8.242427
266688,8.176545
266689,8.321442
266690,8.247709
266691,8.135003
266695,7.8277726
266696,8.459459
266704,8.513263
266711,8.1358185
266718,8.127722
266721,8.419632
266722,8.512806
266723,8.285367
266724,8.188062
266727,8.160441
266731,8.074419
266733,8.515828
266735,8.0450325
266745,8.4161215
266746,8.104628
266747,8.502894
266749,8.226102
266751,8.387804
266752,8.266987
266754,8.195524
266755,8.43791
266757,8.241963
266760,7.883807
266761,8.212865
266762,8.150333
266764,7.987118
266767,8.059467
266769,8.305832
266770,8.328684
266771,8.523016
266773,8.458669
266778,8.051442
266781,8.098393
266782,8.212336
266785,8.18422
266787,8.109405
266788,8.252319
266789,8.162209
266791,8.025602
266794,8.439873
266797,8.37497
266799,8.385577
266801,8.475951
266809,8.252775
266813,7.91345
266814,8.36661
266815,8.264471
266819,8.239038
266823,8.449653
266824,8.420606
266825,8.2770195
266826,8.014616
266828,8.338395
266831,8.344892
266835,8.034281
266836,8.293196
266838,8.462691
266839,8.205538
266841,8.169222
266843,8.470141
266845,7.9713364
266847,8.124698
266849,8.327309
266850,8.433622
266851,8.623947
266852,7.949454
266853,8.216951
266855,8.406304
266859,8.302401
266860,8.212797
266861,8.513742
266862,8.134471
266865,8.1050005
266866,8.306361
266867,8.360941
266868,8.347322
266869,8.167582
266872,8.338358
266874,8.204828
266875,8.083995
266877,8.585692
266881,8.107905
266882,8.411213
266885,8.262491
266887,8.080147
266889,8.264394
266891,8.134928
266892,8.320934
266893,8.38885
266894,8.222629
266895,7.862048
266898,8.359451
266899,7.9593954
266900,8.621427
266901,8.477071
266902,7.6451325
266903,8.07312
266907,8.131269
266910,8.186829
266919,8.298947
266920,8.129629
266923,8.002784
266924,8.187967
266933,8.441128
